text_id,token,label
000048-004,Demi,O
000048-004,"Allah,",O
000048-004,telah,O
000048-004,datang,O
000048-004,satu,O
000048-004,urusan,O
000048-004,yang,O
000048-004,kalian,O
000048-004,belum,O
000048-004,juga,O
000048-004,bisa,O
000048-004,mencari,O
000048-004,alasan,O
000048-004,untuk,O
000048-004,menghadapinya.,O
000048-004,Muhammad,B_PERSON
000048-004,adalah,O
000048-004,seorang,O
000048-004,pemuda,O
000048-004,belia,O
000048-004,di,O
000048-004,tengah,O
000048-004,"kalian,",O
000048-004,yang,O
000048-004,paling,O
000048-004,kalian,O
000048-004,"ridhai,",O
000048-004,paling,O
000048-004,jujur,O
000048-004,perkataannya,O
000048-004,dan,O
000048-004,paling,O
000048-004,besar,O
000048-004,"amanatnya,",O
000048-004,sehingga,O
000048-004,tatkala,O
000048-004,kalian,O
000048-004,melihat,O
000048-004,uban,O
000048-004,di,O
000048-004,kedua,O
000048-004,pelipisnya,O
000048-004,dan,O
000048-004,dia,O
000048-004,membawa,O
000048-004,apa,O
000048-004,yang,O
000048-004,telah,O
000048-004,dia,O
000048-004,bawa,O
000048-004,kepada,O
000048-004,"kalian,",O
000048-004,tiba-tiba,O
000048-004,kalian,O
000048-004,"mengatakan,",O
000048-004,Dia,O
000048-004,adalah,O
000048-004,laki-laki,O
000048-004,penyihir.',O
000048-004,"Tidak,",O
000048-004,demi,O
000048-004,"Allah,",O
000048-004,dia,O
000048-004,bukanlah,O
000048-004,laki-laki,O
000048-004,penyihir.,O
000048-004,Kita,O
000048-004,sudah,O
000048-004,mengetahui,O
000048-004,para,O
000048-004,penyihir.,O
000048-004,hembusan,O
000048-004,dan,O
000048-004,buhul,O
000048-004,talinya.,O
000048-004,Kalian,O
000048-004,"mengatakan,",O
000048-004,Dia,O
000048-004,adalah,O
000048-004,dukun'.,O
000048-004,"Tidak,",O
000048-004,demi,O
000048-004,"Allah,",O
000048-004,dia,O
000048-004,bukanlah,O
000048-004,dukun.,O
000048-004,Kita,O
000048-004,sudah,O
000048-004,pernah,O
000048-004,melihat,O
000048-004,dukun-,O
000048-004,"dukun,",O
000048-004,yang,O
000048-004,komat-kamit,O
000048-004,dan,O
000048-004,membacakan,O
000048-004,mantera.,O
000048-004,Kalian,O
000048-004,mengatakan.,O
000048-004,Dia,O
000048-004,adalah,O
000048-004,penyair.',O
000048-004,"Tidak,",O
000048-004,demi,O
000048-004,"Allah,",O
000048-004,dia,O
000048-004,bukanlah,O
000048-004,penyair.,O
000048-004,Kita,O
000048-004,sudah,O
000048-004,mengetahui,O
000048-004,syair,O
000048-004,dan,O
000048-004,mendengar,O
000048-004,semua,O
000048-004,"jenis-jenisnya,",O
000048-004,baik,O
000048-004,hazaj,O
000048-004,maupun,O
000048-004,rajaz.,O
000048-004,Kalian,O
000048-004,"berkata,",O
000048-004,Dia,O
000048-004,adalah,O
000048-004,orang,O
000048-004,sinting.',O
000048-004,"Tidak,",O
000048-004,demi,O
000048-004,"Allah,",O
000048-004,dia,O
000048-004,bukan,O
000048-004,orang,O
000048-004,sinting.,O
000048-004,Kita,O
000048-004,sudah,O
000048-004,mengetahui,O
000048-004,orang-orang,O
000048-004,yang,O
000048-004,sinting.,O
000048-004,sementara,O
000048-004,dia,O
000048-004,tidak,O
000048-004,menangis,O
000048-004,"tersedu-sedu,",O
000048-004,tidak,O
000048-004,bertindak,O
000048-004,sekenanya,O
000048-004,dan,O
000048-004,tidak,O
000048-004,berbisik-bisik,O
000048-004,layaknya,O
000048-004,orang,O
000048-004,sinting.,O
000048-004,Wahai,O
000048-004,semua,O
000048-004,orang,O
000048-004,Quraisy.,O
000048-004,Lihatlah,O
000048-004,lagi,O
000048-004,kedudukan,O
000048-004,kalian.,O
000048-004,Demi,O
000048-004,"Allah,",O
000048-004,kini,O
000048-004,ada,O
000048-004,urusan,O
000048-004,besar,O
000048-004,yang,O
000048-004,datang,O
000048-004,kepada,O
000048-004,"kalian.""",O
000048-004,Kemudian,O
000048-004,An-Nadhr,O
000048-004,pergi,O
000048-004,ke,O
000048-004,Hirah.,O
000048-004,Di,O
000048-004,sana,O
000048-004,dia,O
000048-004,mempelajari,O
000048-004,kisah,O
000048-004,para,O
000048-004,raja,O
000048-004,"Persi,",O
000048-004,perkataan,O
000048-004,Rustum,O
000048-004,dan,O
000048-004,Asfandiyar.,O
000177-002,Aku,O
000177-002,menungguinya,O
000177-002,beberapa,O
000177-002,saat,O
000177-002,hingga,O
000177-002,dia,O
000177-002,benar-benar,O
000177-002,meninggal.,O
000177-002,Setelah,O
000177-002,itu,O
000177-002,baru,O
000177-002,kuhampiri,O
000177-002,jasadnya,O
000177-002,dan,O
000177-002,kucabut,O
000177-002,tombakku.,O
000177-002,Kemudian,O
000177-002,aku,O
000177-002,kembali,O
000177-002,lagi,O
000177-002,ke,O
000177-002,tenda,O
000177-002,dan,O
000177-002,duduk,O
000177-002,di,O
000177-002,sana.,O
000177-002,Aku,O
000177-002,tidak,O
000177-002,mempunyai,O
000177-002,kepentingan,O
000177-002,lain.,O
000177-002,Aku,O
000177-002,membunuh,O
000177-002,Hamzah,B_PERSON
000177-002,dengan,O
000177-002,tujuan,O
000177-002,agar,O
000177-002,aku,O
000177-002,menjadi,O
000177-002,orang,O
000177-002,merdeka.,O
000177-002,Maka,O
000177-002,setiba,O
000177-002,di,O
000177-002,"Makkah,",B_LOCATION
000177-002,aku,O
000177-002,pun,O
000177-002,176,O
000177-002,Sirah,O
000177-002,"An-Nabawiyah,",O
000177-002,Ibnu,B_PERSON
000177-002,"Hisyam,",I_PERSON
000177-002,2/69-72;,O
000177-002,Shahih,O
000177-002,"Al-Bukhari,",O
000177-002,2/583.,O
000177-002,Akhirnya,O
000177-002,Wahsyi,O
000177-002,masuk,O
000177-002,Islam,O
000177-002,setelah,O
000177-002,Perang,B_EVENT
000177-002,Tha'if,I_EVENT
000177-002,dan,O
000177-002,akhirnya,O
000177-002,dia,O
000177-002,dapat,O
000177-002,membunuh,O
000177-002,Musailamah,O
000177-002,Al-Kadzdzab,O
000177-002,dengan,O
000177-002,tombaknya,O
000177-002,itu,O
000177-002,pula.,O
000177-002,Dia,O
000177-002,juga,O
000177-002,ikut,O
000177-002,bergabung,O
000177-002,dalam,O
000177-002,Perang,B_EVENT
000177-002,Yarmuk,I_EVENT
000177-002,melawan,O
000177-002,pasukan,O
000177-002,Romawi.,O
000240-001,Pada,O
000240-001,saat,O
000240-001,itu,O
000240-001,ada,O
000240-001,beberapa,O
000240-001,wanita,O
000240-001,Mukminah,O
000240-001,yang,O
000240-001,datang,O
000240-001,menemui,O
000240-001,beliau.,O
000240-001,Para,O
000240-001,wali,O
000240-001,wanita-wanita,O
000240-001,itu,O
000240-001,meminta,O
000240-001,untuk,O
000240-001,mengembalikan,O
000240-001,mereka,O
000240-001,kepada,O
000240-001,Quraisy,O
000240-001,sesuai,O
000240-001,dengan,O
000240-001,isi,O
000240-001,perjanjian,O
000240-001,yang,O
000240-001,sudah,O
000240-001,dikukuhkan,O
000240-001,di,O
000240-001,Hudaibiyah,B_LOCATION
000240-001,Namun,O
000240-001,beliau,O
000240-001,menolak,O
000240-001,permintaan,O
000240-001,"ini,",O
000240-001,karena,O
000240-001,kalimat,O
000240-001,yang,O
000240-001,tertulis,O
000240-001,dalam,O
000240-001,perjanjian,O
000240-001,sama,O
000240-001,sekali,O
000240-001,tidak,O
000240-001,menunjukkan,O
000240-001,bahwa,O
000240-001,wanita,O
000240-001,juga,O
000240-001,termasuk,O
000240-001,dalam,O
000240-001,perjanjian,O
000240-001,itu.,O
000240-001,Tentang,O
000240-001,kasus,O
000240-001,ini,O
000240-001,Allah,O
000240-001,menurunkan,O
000240-001,"ayat,",O
000240-001,Ix,O
000240-001,t,O
000240-001,"""Hai",O
000240-001,orang-orang,O
000240-001,yang,O
000240-001,"beriman,",O
000240-001,apabila,O
000240-001,datang,O
000240-001,berhijrah,O
000240-001,kepada,O
000240-001,kalian,O
000240-001,perempuan-perempuan,O
000240-001,yang,O
000240-001,"beriman,",O
000240-001,maka,O
000240-001,kalian,O
000240-001,hendaklah,O
000240-001,uji,O
000240-001,(keimanan,O
000240-001,mereka).,O
000240-001,Allah,O
000240-001,lebih,O
000240-001,mengetahui,O
000240-001,tentang,O
000240-001,keimanan,O
000240-001,mereka;,O
000240-001,maka,O
000240-001,jika,O
000240-001,kalian,O
000240-001,telah,O
000240-001,mengetahui,O
000240-001,bahwa,O
000240-001,mereka,O
000240-001,(benar-benar,O
000240-001,beriman),O
000240-001,maka,O
000240-001,janganlah,O
000240-001,kalian,O
000240-001,kembalikan,O
000240-001,mereka,O
000240-001,kepada,O
000240-001,(suami-suami,O
000240-001,mereka),O
000240-001,orang-orang,O
000240-001,kafir.,O
000240-001,Mereka,O
000240-001,tiada,O
000240-001,pula,O
000240-001,halal,O
000240-001,bagi,O
000240-001,mereka.,O
000240-001,Dan,O
000240-001,berikanlah,O
000240-001,kepada,O
000240-001,(suami-suami),O
000240-001,mereka,O
000240-001,mahar,O
000240-001,yang,O
000240-001,telah,O
000240-001,mereka,O
000240-001,bayar.,O
000240-001,Dan,O
000240-001,tiada,O
000240-001,dosa,O
000240-001,atas,O
000240-001,kalian,O
000240-001,mengawini,O
000240-001,mereka,O
000240-001,apabila,O
000240-001,kalian,O
000240-001,bayar,O
000240-001,kepada,O
000240-001,mereka,O
000240-001,maharnya.,O
000240-001,"Dan,",O
000240-001,janganlah,O
000240-001,kalian,O
000240-001,tetap,O
000240-001,berpegang,O
000240-001,kepada,O
000240-001,tali,O
000240-001,(perkawinan),O
000240-001,dengan,O
000240-001,perempuan-perempuan,O
000240-001,kafir.,O
000320-006,322-351.,O
000320-006,Kekuasaan,O
000320-006,yang,O
000320-006,sudah,O
000320-006,terpegang,O
000320-006,di,O
000320-006,tangan,O
000320-006,ini,O
000320-006,benar-benar,O
000320-006,membantu,O
000320-006,untuk,O
000320-006,menguasai,O
000320-006,keadaan.,O
000320-006,Tidak,O
000320-006,ada,O
000320-006,pilihan,O
000320-006,bagi,O
000320-006,kaum,O
000320-006,Arab,O
000320-006,kecuali,O
000320-006,mengirim,O
000320-006,utusan,O
000320-006,kepada,O
000320-006,"Rasulullah,",B_PERSON
000320-006,lalu,O
000320-006,mereka,O
000320-006,menyatakan,O
000320-006,kesediaan,O
000320-006,untuk,O
000320-006,masuk,O
000320-006,Islam,O
000320-006,dan,O
000320-006,menyebarkan,O
000320-006,dakwahnya,O
000320-006,ke,O
000320-006,seluruh,O
000320-006,dunia.,O
000320-006,Misi,O
000320-006,dakwah,O
000320-006,ke,O
000320-006,seluruh,O
000320-006,dunia,O
000320-006,ini,O
000320-006,dapat,O
000320-006,ditempuh,O
000320-006,selama,O
000320-006,dua,O
000320-006,tahun,O
000320-006,setelah,O
000320-006,itu,O
000320-006,Tempat,O
000320-006,Shuluh,O
000320-006,Al-Hudaibiyah,O
000332-002,Mereka,O
000332-002,pun,O
000332-002,bermarkas,O
000332-002,di,O
000332-002,sana.,O
000332-002,Nabi,O
000332-002,memasang,O
000332-002,manjaniq,O
000332-002,ke,O
000332-002,arah,O
000332-002,penduduk,O
000332-002,Tha'if,B_LOCATION
000332-002,di,O
000332-002,dalam,O
000332-002,benteng,O
000332-002,dan,O
000332-002,melontarkan,O
000332-002,peluru-peluru,O
000332-002,"batu,",O
000332-002,hingga,O
000332-002,dapat,O
000332-002,merontokkan,O
000332-002,sebagian,O
000332-002,dinding,O
000332-002,benteng,O
000332-002,dan,O
000332-002,beberapa,O
000332-002,prajurit,O
000332-002,Muslim,O
000332-002,masuk,O
000332-002,ke,O
000332-002,dalam,O
000332-002,benteng,O
000332-002,lewat,O
000332-002,dinding,O
000332-002,yang,O
000332-002,sudah,O
000332-002,terlubangi,O
000332-002,itu.,O
000332-002,Mereka,O
000332-002,masuk,O
000332-002,ke,O
000332-002,arah,O
000332-002,pagar,O
000332-002,benteng,O
000332-002,untuk,O
000332-002,membakarnya.,O
000332-002,Tetapi,O
000332-002,musuh,O
000332-002,melontarkan,O
000332-002,besi,O
000332-002,yang,O
000332-002,sudah,O
000332-002,dibakar,O
000332-002,panas,O
000332-002,dan,O
000332-002,juga,O
000332-002,serangan,O
000332-002,anak,O
000332-002,panah,O
000332-002,ke,O
000332-002,arah,O
000332-002,orang-orang,O
000332-002,Muslim,O
000332-002,yang,O
000332-002,masuk,O
000332-002,ke,O
000332-002,dalam,O
000332-002,benteng,O
000332-002,hingga,O
000332-002,dapat,O
000332-002,membunuh,O
000332-002,sebagian,O
000332-002,di,O
000332-002,antara,O
000332-002,mereka,O
000332-002,Sebagai,O
000332-002,bagian,O
000332-002,dari,O
000332-002,siasat,O
000332-002,"perang,",O
000332-002,Rasulullah,B_PERSON
000332-002,memerintahkan,O
000332-002,untuk,O
000332-002,menebangi,O
000332-002,pohon,O
000332-002,anggur,O
000332-002,dan,O
000332-002,membakarnya.,O
000332-002,Karena,O
000332-002,cukup,O
000332-002,banyak,O
000332-002,pohon-,O
000332-002,pohon,O
000332-002,anggur,O
000332-002,yang,O
000332-002,"ditebangi,",O
000332-002,pihak,O
000332-002,musuh,O
000332-002,dari,O
000332-002,pihak,O
000332-002,Tha'if,B_LOCATION
000332-002,memohon,O
000332-002,atas,O
000332-002,nama,O
000332-002,Allah,O
000332-002,dan,O
000332-002,hubungan,O
000332-002,"kekerabatan,",O
000332-002,agar,O
000332-002,penebangan,O
000332-002,itu,O
000332-002,dihentikan.,O
000332-002,Beliau,O
000332-002,mengabulkan,O
000332-002,permohonan,O
000332-002,mereka.,O
000332-002,Lalu,O
000332-002,beliau,O
