text_id,token,label
000240-001,Pada,O
000240-001,saat,O
000240-001,itu,O
000240-001,ada,O
000240-001,beberapa,O
000240-001,wanita,O
000240-001,Mukminah,O
000240-001,yang,O
000240-001,datang,O
000240-001,menemui,O
000240-001,beliau,O
000240-001,.,O
000240-001,Para,O
000240-001,wali,O
000240-001,wanita-wanita,O
000240-001,itu,O
000240-001,meminta,O
000240-001,untuk,O
000240-001,mengembalikan,O
000240-001,mereka,O
000240-001,kepada,O
000240-001,Quraisy,O
000240-001,sesuai,O
000240-001,dengan,O
000240-001,isi,O
000240-001,perjanjian,O
000240-001,yang,O
000240-001,sudah,O
000240-001,dikukuhkan,O
000240-001,di,O
000240-001,Hudaibiyah,B_EVENT
000240-001,Namun,O
000240-001,beliau,O
000240-001,menolak,O
000240-001,permintaan,O
000240-001,ini,O
000240-001,",",O
000240-001,karena,O
000240-001,kalimat,O
000240-001,yang,O
000240-001,tertulis,O
000240-001,dalam,O
000240-001,perjanjian,O
000240-001,sama,O
000240-001,sekali,O
000240-001,tidak,O
000240-001,menunjukkan,O
000240-001,bahwa,O
000240-001,wanita,O
000240-001,juga,O
000240-001,termasuk,O
000240-001,dalam,O
000240-001,perjanjian,O
000240-001,itu,O
000240-001,.,O
000240-001,Tentang,O
000240-001,kasus,O
000240-001,ini,O
000240-001,Allah,O
000240-001,menurunkan,O
000240-001,ayat,O
000240-001,",",O
000240-001,Ix,O
000240-001,t,O
000240-001,"""",O
000240-001,Hai,O
000240-001,orang-orang,O
000240-001,yang,O
000240-001,beriman,O
000240-001,",",O
000240-001,apabila,O
000240-001,datang,O
000240-001,berhijrah,O
000240-001,kepada,O
000240-001,kalian,O
000240-001,perempuan-perempuan,O
000240-001,yang,O
000240-001,beriman,O
000240-001,",",O
000240-001,maka,O
000240-001,kalian,O
000240-001,hendaklah,O
000240-001,uji,O
000240-001,(,O
000240-001,keimanan,O
000240-001,mereka,O
000240-001,).,O
000240-001,Allah,O
000240-001,lebih,O
000240-001,mengetahui,O
000240-001,tentang,O
000240-001,keimanan,O
000240-001,mereka,O
000240-001,;,O
000240-001,maka,O
000240-001,jika,O
000240-001,kalian,O
000240-001,telah,O
000240-001,mengetahui,O
000240-001,bahwa,O
000240-001,mereka,O
000240-001,(,O
000240-001,benar-benar,O
000240-001,beriman,O
000240-001,),O
000240-001,maka,O
000240-001,janganlah,O
000240-001,kalian,O
000240-001,kembalikan,O
000240-001,mereka,O
000240-001,kepada,O
000240-001,(,O
000240-001,suami-suami,O
000240-001,mereka,O
000240-001,),O
000240-001,orang-orang,O
000240-001,kafir,O
000240-001,.,O
000240-001,Mereka,O
000240-001,tiada,O
000240-001,pula,O
000240-001,halal,O
000240-001,bagi,O
000240-001,mereka,O
000240-001,.,O
000240-001,Dan,O
000240-001,berikanlah,O
000240-001,kepada,O
000240-001,(,O
000240-001,suami-suami,O
000240-001,),O
000240-001,mereka,O
000240-001,mahar,O
000240-001,yang,O
000240-001,telah,O
000240-001,mereka,O
000240-001,bayar,O
000240-001,.,O
000240-001,Dan,O
000240-001,tiada,O
000240-001,dosa,O
000240-001,atas,O
000240-001,kalian,O
000240-001,mengawini,O
000240-001,mereka,O
000240-001,apabila,O
000240-001,kalian,O
000240-001,bayar,O
000240-001,kepada,O
000240-001,mereka,O
000240-001,maharnya,O
000240-001,.,O
000240-001,Dan,O
000240-001,",",O
000240-001,janganlah,O
000240-001,kalian,O
000240-001,tetap,O
000240-001,berpegang,O
000240-001,kepada,O
000240-001,tali,O
000240-001,(,O
000240-001,perkawinan,O
000240-001,),O
000240-001,dengan,O
000240-001,perempuan-perempuan,O
000240-001,kafir,O
000240-001,.,O
000274-001,Rasulullah,B_PERSON
000274-001,meninginkan,O
000274-001,agar,O
000274-001,orang-orang,O
000274-001,Yahudi,O
000274-001,hengkang,O
000274-001,dari,O
000274-001,Khaibar,B_LOCATION
000274-001,.,O
000274-001,Tetapi,O
000274-001,mereka,O
000274-001,berkata,O
000274-001,",",O
000274-001,"""",O
000274-001,Wahai,O
000274-001,Muhammad,B_PERSON
000274-001,",",O
000274-001,berilah,O
000274-001,kami,O
000274-001,kesempatan,O
000274-001,untuk,O
000274-001,tetap,O
000274-001,berada,O
000274-001,di,O
000274-001,tanah,O
000274-001,ini,O
