text_id,token,label
000049-005,yang,O
000049-005,semuanya,O
000049-005,merupakan,O
000049-005,tetangga,O
000049-005,beliau,O
000049-005,.,O
000049-005,Tak,O
000049-005,seorang,O
000049-005,pun,O
000049-005,di,O
000049-005,antara,O
000049-005,mereka,O
000049-005,yang,O
000049-005,masuk,O
000049-005,Islam,O
000049-005,selain,O
000049-005,Al-Hakam,B_PERSON
000049-005,bin,I_PERSON
000049-005,Abul,I_PERSON
000049-005,Ash,I_PERSON
000049-005,.,O
000049-005,Di,O
000049-005,antara,O
000049-005,mereka,O
000049-005,ada,O
000049-005,yang,O
000049-005,melemparkan,O
000049-005,isi,O
000049-005,perut,O
000049-005,seekor,O
000049-005,domba,O
000049-005,selagi,O
000049-005,beliau,O
000049-005,sedang,O
000049-005,shalat,O
000049-005,.,O
000049-005,Di,O
000049-005,antara,O
000049-005,mereka,O
000049-005,ada,O
000049-005,pula,O
000049-005,yang,O
000049-005,meletakkannya,O
000049-005,di,O
000049-005,dalam,O
000049-005,periuk,O
000049-005,beliau,O
000049-005,.,O
000049-005,Sehingga,O
000049-005,beliau,O
000049-005,perlu,O
000049-005,memasang,O
000049-005,bebatuan,O
000049-005,untuk,O
000049-005,memberi,O
000049-005,tanda,O
000049-005,pembatas,O
000049-005,agar,O
000049-005,tidak,O
000049-005,mereka,O
000049-005,76_,O
000049-005,Lihat,O
000049-005,Sirah,O
000049-005,An-Nabawiyah,O
000049-005,",",O
000049-005,Ibnu,B_PERSON
000049-005,Hisyam,I_PERSON
000049-005,",",O
000049-005,1/335-336,O
000049-005,.,O
000049-005,langgar,O
000049-005,selagi,O
000049-005,sedang,O
000049-005,shalat,O
000049-005,.,O
000049-005,Jika,O
000049-005,beliau,O
000049-005,dilempari,O
000049-005,kotoran-kotoran,O
000049-005,itu,O
000049-005,",",O
000049-005,maka,O
000049-005,beliau,O
000049-005,keluar,O
000049-005,rumah,O
000049-005,sambil,O
000049-005,memegangi,O
000049-005,sepotong,O
000049-005,dahan,O
000049-005,",",O
000049-005,lalu,O
000049-005,beliau,O
000049-005,berdiri,O
000049-005,di,O
000049-005,ambang,O
000049-005,pintu,O
000049-005,sambil,O
000049-005,membersihkannya,O
000049-005,",",O
000049-005,seraya,O
000049-005,bersabda,O
000049-005,",",O
000049-005,"""",O
000049-005,Wahai,O
000049-005,Bani,O
000049-005,Abdi,I_PERSON
000049-005,Manaf,I_PERSON
000049-005,",",O
000049-005,tetangga,O
