text_id,token,label
000048-004,Demi,O
000048-004,Allah,O
000048-004,",",O
000048-004,telah,O
000048-004,datang,O
000048-004,satu,O
000048-004,urusan,O
000048-004,yang,O
000048-004,kalian,O
000048-004,belum,O
000048-004,juga,O
000048-004,bisa,O
000048-004,mencari,O
000048-004,alasan,O
000048-004,untuk,O
000048-004,menghadapinya,O
000048-004,.,O
000048-004,Muhammad,B_PERSON
000048-004,adalah,O
000048-004,seorang,O
000048-004,pemuda,O
000048-004,belia,O
000048-004,di,O
000048-004,tengah,O
000048-004,kalian,O
000048-004,",",O
000048-004,yang,O
000048-004,paling,O
000048-004,kalian,O
000048-004,ridhai,O
000048-004,",",O
000048-004,paling,O
000048-004,jujur,O
000048-004,perkataannya,O
000048-004,dan,O
000048-004,paling,O
000048-004,besar,O
000048-004,amanatnya,O
000048-004,",",O
000048-004,sehingga,O
000048-004,tatkala,O
000048-004,kalian,O
000048-004,melihat,O
000048-004,uban,O
000048-004,di,O
000048-004,kedua,O
000048-004,pelipisnya,O
000048-004,dan,O
000048-004,dia,O
000048-004,membawa,O
000048-004,apa,O
000048-004,yang,O
000048-004,telah,O
000048-004,dia,O
000048-004,bawa,O
000048-004,kepada,O
000048-004,kalian,O
000048-004,",",O
000048-004,tiba-tiba,O
000048-004,kalian,O
000048-004,mengatakan,O
000048-004,",",O
000048-004,Dia,O
000048-004,adalah,O
000048-004,laki-laki,O
000048-004,penyihir.',O
000048-004,Tidak,O
000048-004,",",O
000048-004,demi,O
000048-004,Allah,O
000048-004,",",O
000048-004,dia,O
000048-004,bukanlah,O
000048-004,laki-laki,O
000048-004,penyihir,O
000048-004,.,O
000048-004,Kita,O
000048-004,sudah,O
000048-004,mengetahui,O
000048-004,para,O
000048-004,penyihir,O
000048-004,.,O
000048-004,hembusan,O
000048-004,dan,O
000048-004,buhul,O
000048-004,talinya,O
000048-004,.,O
000048-004,Kalian,O
000048-004,mengatakan,O
000048-004,",",O
000048-004,Dia,O
000048-004,adalah,O
000048-004,dukun',O
000048-004,.,O
000048-004,Tidak,O
000048-004,",",O
000048-004,demi,O
000048-004,Allah,O
000048-004,",",O
000048-004,dia,O
000048-004,bukanlah,O
000048-004,dukun,O
000048-004,.,O
000048-004,Kita,O
000048-004,sudah,O
000048-004,pernah,O
000048-004,melihat,O
000048-004,dukun-,O
000048-004,dukun,O
000048-004,",",O
000048-004,yang,O
000048-004,komat-kamit,O
000048-004,dan,O
000048-004,membacakan,O
000048-004,mantera,O
000048-004,.,O
000048-004,Kalian,O
000048-004,mengatakan,O
000048-004,.,O
000048-004,Dia,O
000048-004,adalah,O
000048-004,penyair.',O
000048-004,Tidak,O
000048-004,",",O
000048-004,demi,O
000048-004,Allah,O
000048-004,",",O
000048-004,dia,O
000048-004,bukanlah,O
000048-004,penyair,O
000048-004,.,O
000048-004,Kita,O
000048-004,sudah,O
000048-004,mengetahui,O
000048-004,syair,O
000048-004,dan,O
000048-004,mendengar,O
000048-004,semua,O
000048-004,jenis-jenisnya,O
000048-004,",",O
000048-004,baik,O
000048-004,hazaj,O
000048-004,maupun,O
000048-004,rajaz,O
000048-004,.,O
000048-004,Kalian,O
000048-004,berkata,O
000048-004,",",O
000048-004,Dia,O
000048-004,adalah,O
000048-004,orang,O
000048-004,sinting.',O
000048-004,Tidak,O
000048-004,",",O
000048-004,demi,O
000048-004,Allah,O
000048-004,",",O
000048-004,dia,O
000048-004,bukan,O
000048-004,orang,O
000048-004,sinting,O
000048-004,.,O
000048-004,Kita,O
000048-004,sudah,O
000048-004,mengetahui,O
000048-004,orang-orang,O
000048-004,yang,O
000048-004,sinting,O
000048-004,.,O
000048-004,sementara,O
000048-004,dia,O
000048-004,tidak,O
000048-004,menangis,O
000048-004,tersedu-sedu,O
000048-004,",",O
000048-004,tidak,O
000048-004,bertindak,O
000048-004,sekenanya,O
000048-004,dan,O
000048-004,tidak,O
000048-004,berbisik-bisik,O
000048-004,layaknya,O
000048-004,orang,O
000048-004,sinting,O
000048-004,.,O
000048-004,Wahai,O
000048-004,semua,O
000048-004,orang,O
000048-004,Quraisy,O
000048-004,.,O
000048-004,Lihatlah,O
000048-004,lagi,O
000048-004,kedudukan,O
000048-004,kalian,O
000048-004,.,O
000048-004,Demi,O
000048-004,Allah,O
000048-004,",",O
000048-004,kini,O
000048-004,ada,O
000048-004,urusan,O
000048-004,besar,O
000048-004,yang,O
000048-004,datang,O
000048-004,kepada,O
000048-004,kalian,O
000048-004,".""",O
000048-004,Kemudian,O
000048-004,An-Nadhr,B_PERSON
000048-004,pergi,O
000048-004,ke,O
000048-004,Hirah,O
000048-004,.,O
000048-004,Di,O
000048-004,sana,O
000048-004,dia,O
000048-004,mempelajari,O
000048-004,kisah,O
000048-004,para,O
000048-004,raja,O
000048-004,Persi,O
000048-004,",",O
000048-004,perkataan,O
000048-004,Rustum,O
000048-004,dan,O
000048-004,Asfandiyar,O
000048-004,.,O
