text_id,token,label
000145-002,Setelah,O
000145-002,itu,O
000145-002,Allah,O
000145-002,berfirman,O
000145-002,kepada,O
000145-002,orang-orang,O
000145-002,Muslim,O
000145-002,tentang,O
000145-002,masalah,O
000145-002,harta,O
000145-002,rampasan,O
000145-002,dan,O
000145-002,meletakkan,O
000145-002,dasar-dasar,O
000145-002,masalah,O
000145-002,ini.,O
000145-002,Kemudian,O
000145-002,Allah,O
000145-002,menjelaskan,O
000145-002,dan,O
000145-002,menetapkan,O
000145-002,aturan-aturan,O
000145-002,main,O
000145-002,saat,O
000145-002,perang,O
000145-002,dan,O
000145-002,"damai,",O
000145-002,karena,O
000145-002,dakwah,O
000145-002,Islam,O
000145-002,saat,O
000145-002,itu,O
000145-002,sudah,O
000145-002,memasuki,O
000145-002,tahapan,O
000145-002,"ini,",O
000145-002,agar,O
000145-002,perang,O
000145-002,yang,O
000145-002,dilakukan,O
000145-002,orang-orang,O
000145-002,Muslim,O
000145-002,berbeda,O
000145-002,dengan,O
000145-002,perang,O
000145-002,yang,O
000145-002,dilakukan,O
000145-002,orang-,O
000145-002,orang,O
000145-002,Jahiliyah.,O
000145-002,Mereka,O
000145-002,unggul,O
000145-002,karena,O
000145-002,akhlak,O
000145-002,dan,O
000145-002,nilai-nilai,O
000145-002,yang,O
000145-002,luhur,O
000145-002,serta,O
000145-002,menegaskan,O
000145-002,kepada,O
000145-002,dunia,O
000145-002,bahwa,O
000145-002,Islam,O
000145-002,bukan,O
000145-002,sekedar,O
000145-002,teori,O
000145-002,yang,O
000145-002,mentah.,O
000145-002,tetapi,O
000145-002,Islam,O
000145-002,membekali,O
000145-002,para,O
000145-002,pemeluknya,O
000145-002,secara,O
000145-002,"praktis,",O
000145-002,berlandaskan,O
000145-002,kepada,O
000145-002,dasar-dasar,O
000145-002,dan,O
000145-002,prinsip-prinsip,O
000145-002,yang,O
000145-002,diserunya.,O
000145-002,Kemudian,O
000145-002,Allah,O
000145-002,menetapan,O
000145-002,beberapa,O
000145-002,butir,O
000145-002,undang-undang,O
000145-002,Daulah,O
000145-002,"Islam,",O
000145-002,dengan,O
000145-002,membuat,O
000145-002,perbedaan,O
000145-002,antara,O
000145-002,orang-orang,O
000145-002,Muslim,O
000145-002,yang,O
000145-002,menetap,O
000145-002,di,O
000145-002,wilayah,O
000145-002,Islam,O
000145-002,dan,O
000145-002,mereka,O
000145-002,yang,O
000145-002,menetap,O
000145-002,di,O
000145-002,luar,O
000145-002,wilayah,O
000145-002,Islam.,O
000145-002,Pada,O
000145-002,tahun,O
000145-002,kedua,O
000145-002,Hijriyah,O
000145-002,turun,O
000145-002,kewajiban,O
000145-002,puasa,O
000145-002,"Ramadhan,",B_TIME
000145-002,membayar,O
000145-002,zakat,O
000145-002,fitrah,O
000145-002,dan,O
000145-002,penjelasan,O
000145-002,tentang,O
000145-002,batasan-batasan,O
000145-002,zakat,O
000145-002,yang,O
000145-002,lain.,O
000145-002,Kewajiban,O
000145-002,membay,O
000145-002,ar,O
000145-002,zakat,O
000145-002,fitrah,O
000145-002,dan,O
000145-002,zakat-zakat,O
000145-002,lainnya,O
000145-002,dimaksudkan,O
000145-002,untuk,O
000145-002,memperingan,O
000145-002,beban,O
000145-002,hidup,O
000145-002,yang,O
000145-002,dijalani,O
000145-002,orang-orang,O
000145-002,Muhajirin,O
000145-002,dan,O
000145-002,Anshar,O
000145-002,yang,O
000145-002,"miskin,",O
000145-002,yang,O
000145-002,tidak,O
000145-002,mempunyai,O
000145-002,bakat,O
000145-002,usaha.,O
000145-002,Ada,O
000145-002,momen,O
000145-002,yang,O
000145-002,paling,O
000145-002,"mengesankan,",O
000145-002,karena,O
000145-002,Id,O
000145-002,pertama,O
000145-002,yang,O
000145-002,dijalani,O
000145-002,orang-orang,O
000145-002,Muslim,O
000145-002,dalam,O
000145-002,hidup,O
000145-002,mereka,O
000145-002,adalah,O
000145-002,Idul,O
000145-002,Fitri,O
000145-002,pada,O
000145-002,bulan,B_TIME
000145-002,Syawwal,I_TIME
000145-002,2,I_TIME
000145-002,"Hijriyah,",I_TIME
000145-002,setelah,O
000145-002,mereka,O
000145-002,memperoleh,O
000145-002,kemenangan,O
000145-002,yang,O
000145-002,gemilang,O
000145-002,di,O
000145-002,Perang,B_EVENT
000145-002,Badr.,I_EVENT
000145-002,Betapa,O
000145-002,mengesankan,O
000145-002,Id,O
000145-002,yang,O
000145-002,penuh,O
000145-002,kebahagiaan,O
000145-002,"ini,",O
000145-002,setelah,O
000145-002,Allah,O
000145-002,menyematkan,O
000145-002,mahkota,O
000145-002,kemenangan,O
000145-002,dan,O
000145-002,keperkasaan,O
000145-002,kepada,O
000145-002,mereka.,O
000274-001,Rasulullah,B_PERSON
000274-001,meninginkan,O
000274-001,agar,O
000274-001,orang-orang,O
000274-001,Yahudi,O
000274-001,hengkang,O
000274-001,dari,O
000274-001,Khaibar.,B_LOCATION
000274-001,Tetapi,O
000274-001,mereka,O
000274-001,"berkata,",O
000274-001,"""Wahai",O
000274-001,"Muhammad,",B_PERSON
000274-001,berilah,O
000274-001,kami,O
000274-001,kesempatan,O
000274-001,untuk,O
000274-001,tetap,O
000274-001,berada,O
000274-001,di,O
000274-001,tanah,O
000274-001,ini,O
000274-001,agar,O
000274-001,kami,O
000274-001,bisa,O
000274-001,mengolah,O
000274-001,dan,O
000274-001,menanganinya,O
000274-001,Kami,O
000274-001,lebih,O
000274-001,berpengalaman,O
000274-001,daripada,O
000274-001,kalian.,O
000274-001,Dan,O
000274-001,memang,O
000274-001,Rasulullah,B_PERSON
000274-001,maupun,O
000274-001,para,O
000274-001,sahabat,O
000274-001,tidak,O
000274-001,mempunyai,O
000274-001,tenaga,O
000274-001,untuk,O
000274-001,mengolah,O
000274-001,tanah-tanah,O
000274-001,itu.,O
000274-001,Mereka,O
000274-001,sendiri,O
000274-001,tak,O
000274-001,punya,O
000274-001,banyak,O
000274-001,kesempatan,O
000274-001,untuk,O
000274-001,menanganinya.,O
000274-001,Karena,O
000274-001,itu,O
000274-001,beliau,O
000274-001,menyerahkan,O
000274-001,tanah,O
000274-001,Khaibar,B_LOCATION
000274-001,kepada,O
000274-001,orang-orang,O
000274-001,"Yahudi,",O
000274-001,dan,O
000274-001,mereka,O
000274-001,memperoleh,O
000274-001,bagian,O
000274-001,dari,O
000274-001,hasil,O
000274-001,tanaman,O
000274-001,dan,O
000274-001,panen,O
000274-001,"buahnya,",O
000274-001,tergantung,O
000274-001,kepada,O
000274-001,Rasulullah,B_PERSON
000274-001,",",O
000274-001,seberapa,O
000274-001,banyak,O
000274-001,beliau,O
000274-001,akan,O
000274-001,menetapkan,O
000274-001,bagian,O
000274-001,bagi,O
000274-001,mereka,O
000274-001,Yang,O
000274-001,membuat,O
000274-001,ancar-ancar,O
000274-001,tentang,O
000274-001,pembagian,O
000274-001,hasil,O
000274-001,pengolahan,O
000274-001,tanah,O
000274-001,ini,O
000274-001,adalah,O
000274-001,Abdullah,B_PERSON
000274-001,bin,I_PERSON
000274-001,Rawahah,I_PERSON
000274-001,Tanah,O
000274-001,Khaibar,B_LOCATION
000274-001,dibagi,O
000274-001,menjadi,O
000274-001,30,O
000274-001,kelompok.,O
000274-001,Setiap,O
000274-001,kelompok,O
000274-001,dibagi,O
000274-001,lagi,O
000274-001,menjadi,O
000274-001,100,O
000274-001,"bagian,",O
000274-001,hingga,O
000274-001,jumlah,O
000274-001,totalnya,O
000274-001,ada,O
000274-001,3600,O
000274-001,bagian.,O
000274-001,Nabi,O
000274-001,dan,O
000274-001,orang-orang,O
000274-001,Muslim,O
000274-001,mendapat,O
000274-001,"separohnya,",O
000274-001,yaitu,O
000274-001,1800,O
000274-001,bagian.,O
000274-001,Beliau,O
000274-001,mendapat,O
000274-001,satu,O
000274-001,bagian,O
000274-001,seperti,O
000274-001,yang,O
000274-001,didapat,O
000274-001,Muslim,O
000274-001,lainya.,O
000274-001,Sementara,O
000274-001,separoh,O
000274-001,"lainnya,",O
000274-001,sebanyak,O
000274-001,1800,O
000274-001,bagian,O
000274-001,dikhususkan,O
000274-001,untuk,O
000274-001,para,O
000274-001,wakil,O
000274-001,beliau,O
000274-001,dan,O
000274-001,untuk,O
000274-001,urusan,O
000274-001,umum,O
000274-001,kaum,O
000274-001,Muslimin.,O
000274-001,Orang-orang,O
000274-001,Muslim,O
000274-001,yang,O
000274-001,ikut,O
000274-001,dalam,O
000274-001,peristiwa,O
000274-001,"Hudaibiyah,",B_LOCATION
000274-001,yang,O
000274-001,jumlahnya,O
000274-001,1400,O
000274-001,"orang,",O
000274-001,juga,O
000274-001,mendapat,O
000274-001,bagian,O
000274-001,dari,O
000274-001,separoh,O
000274-001,yang,O
000274-001,terakhir,O
000274-001,"ini,",O
000274-001,baik,O
000274-001,yang,O
000274-001,saat,O
000274-001,Perang,B_EVENT
000274-001,Khaibar,I_EVENT
000274-001,itu,O
000274-001,mereka,O
000274-001,ikut,O
000274-001,bergabung,O
000274-001,atau,O
000274-001,tidak.,O
000274-001,Karena,O
000274-001,bagaimanapun,O
000274-001,"juga,",O
000274-001,harta,O
000274-001,rampasan,O
000274-001,dari,O
000274-001,Perang,B_EVENT
000274-001,Khaibar,I_EVENT
000274-001,ini,O
000274-001,juga,O
000274-001,tidak,O
000274-001,lepas,O
000274-001,dari,O
000274-001,peran,O
000274-001,orang-orang,O
000274-001,yang,O
000274-001,ikut,O
000274-001,dalam,O
000274-001,peristiwa,O
000274-001,Hudaibiyah.,B_LOCATION
