text_id,token,label
000047-001,Selama,O
000047-001,masa-masa,O
000047-001,itu,O
000047-001,orang-orang,O
000047-001,Quraisy,O
000047-001,juga,O
000047-001,disibukkan,O
000047-001,urusan,O
000047-001,"lain,",O
000047-001,yaitu,O
000047-001,semakin,O
000047-001,dekatnya,O
000047-001,jarak,O
000047-001,antara,O
000047-001,dakwah,O
000047-001,secara,O
000047-001,terang-terangan,O
000047-001,dengan,O
000047-001,musim,O
000047-001,haji.,O
000047-001,Mereka,O
000047-001,menyadari,O
000047-001,bahwa,O
000047-001,berbagai,O
000047-001,utusan,O
000047-001,dari,O
000047-001,seluruh,O
000047-001,Jazirah,B_LOCATION
000047-001,Arab,I_LOCATION
000047-001,akan,O
000047-001,mendatangi,O
000047-001,mereka.,O
000047-001,Oleh,O
000047-001,karena,O
000047-001,itu,O
000047-001,mereka,O
000047-001,berpendapat,O
000047-001,untuk,O
000047-001,mengeluarkan,O
000047-001,satu,O
000047-001,pernyataan,O
000047-001,resmi,O
000047-001,yang,O
000047-001,disampaikan,O
000047-001,kepada,O
000047-001,bangsa,O
000047-001,Arab,O
000047-001,tentang,O
000047-001,status,O
000047-001,"Muhammad,",B_PERSON
000047-001,agar,O
000047-001,dakwah,O
000047-001,beliau,O
000047-001,tidak,O
000047-001,meninggalkan,O
000047-001,pengaruh,O
000047-001,di,O
000047-001,dalam,O
000047-001,jiwa,O
000047-001,mereka.,O
000047-001,Mereka,O
000047-001,pun,O
000047-001,berkumpul,O
000047-001,di,O
000047-001,tempat,O
000047-001,Al-Walid,B_PERSON
000047-001,bin,I_PERSON
000047-001,"Al-Mughirah,",I_PERSON
000047-001,memperbincangkan,O
000047-001,masalah,O
000047-001,ini.,O
000047-001,Al-Walid,B_PERSON
000047-001,"berkata,",O
000047-001,Ambil,O
000047-001,satu,O
000047-001,kesimpulan,O
000047-001,tentang,O
000047-001,masalah,O
000047-001,"ini,",O
000047-001,dan,O
000047-001,jangan,O
000047-001,sampai,O
000047-001,kalian,O
000047-001,saling,O
000047-001,berbeda,O
000047-001,"pendapat,",O
000047-001,sehingga,O
000047-001,sebagian,O
000047-001,di,O
000047-001,antara,O
000047-001,kalian,O
000047-001,mendustakan,O
000047-001,sebagian,O
000047-001,yang,O
000047-001,"lain,",O
000047-001,sebagian,O
000047-001,menyanggah,O
000047-001,sebagian,O
000047-001,yang,O
000047-001,"lain.""""",O
000047-001,"""Pendapatmu",O
000047-001,sendiri,O
000047-001,"bagaimana?""",O
000047-001,tanya,O
000047-001,mereka.,O
000047-001,"""Sampaikan",O
000047-001,dulu,O
000047-001,pendapat,O
000047-001,"kalian,",O
000047-001,biar,O
000047-001,aku,O
000047-001,"mendengarnya,""",O
000047-001,kata,O
000047-001,Al-Walid,O
000047-001,"""Kita",O
000047-001,katakan,O
000047-001,saja,O
000047-001,bahwa,O
000047-001,dia,O
000047-001,adalah,O
000047-001,seorang,O
000047-001,"dukun.""",O
000047-001,"""Tidak,",O
000047-001,demi,O
000047-001,"Allah,",O
000047-001,dia,O
000047-001,bukanlah,O
000047-001,seorang,O
000047-001,"dukun,""",O
000047-001,jawab,O
000047-001,"Al-Walid,",O
000047-001,toh,O
000047-001,kita,O
000047-001,pernah,O
000047-001,melihat,O
000047-001,para,O
000047-001,dukun.,O
000047-001,Dia,O
000047-001,sama,O
000047-001,sekali,O
000047-001,tidak,O
000047-001,menggunakan,O
000047-001,sajak,O
000047-001,dan,O
000047-001,mantera,O
000047-001,seperti,O
000047-001,"dukun.""",O
000047-001,"""Kita",O
000047-001,katakan,O
000047-001,"saja,",O
000047-001,dia,O
000047-001,orang,O
000047-001,"sinting,""",O
000047-001,kata,O
000047-001,mereka.,O
000047-001,"""Dia",O
000047-001,bukanlah,O
000047-001,orang,O
000047-001,"sinting,""",O
000047-001,kata,O
000047-001,"Al-Walid,",O
000047-001,"""toh",O
000047-001,kita,O
000047-001,sudah,O
000047-001,melihat,O
000047-001,orang-orang,O
000047-001,sinting,O
000047-001,dan,O
000047-001,mengetahuinya.,O
000047-001,Dia,O
000047-001,tidak,O
000047-001,menangis,O
000047-001,tersedu-sedu,O
000047-001,tidak,O
000047-001,bertindak,O
000047-001,sekenanya,O
000047-001,dan,O
000047-001,tidak,O
000047-001,berbisik-bisik,O
000047-001,layaknya,O
000047-001,orang,O
000047-001,"sinting.""",O
000047-001,"""Kita",O
000047-001,katakan,O
000047-001,"saja,",O
000047-001,dia,O
000047-001,seorang,O
000047-001,"penyair,""",O
000047-001,kata,O
000047-001,mereka.,O
000132-002,Kelak,O
000132-002,akan,O
000132-002,Aku,O
000132-002,jatuhkan,O
000132-002,rasa,O
000132-002,ketakutan,O
000132-002,ke,O
000132-002,dalam,O
000132-002,hati,O
000132-002,orang-orang,O
000132-002,kafir.,O
000132-002,"""",O
000132-002,(Al-Anfal:,B_PERSON
000132-002,12,O
000132-002,Lalu,O
000132-002,Allah,O
000132-002,mewahyukan,O
000132-002,kepada,O
000132-002,Rasulullah,B_PERSON
000132-002,"""Sesungguhnya",O
000132-002,Aku,O
000132-002,akan,O
000132-002,mendatangkan,O
000132-002,bala,O
000132-002,bantuan,O
000132-002,kepada,O
000132-002,kalian,O
000132-002,dengan,O
000132-002,seribu,O
000132-002,malaikat,O
000132-002,yang,O
000132-002,datang,O
000132-002,berturut-turut.,O
000132-002,"""",O
000132-002,(Al-Anfal:,B_PERSON
000132-002,9),O
000132-002,"Artinya,",O
000132-002,para,O
000132-002,malaikat,O
000132-002,itu,O
000132-002,datang,O
000132-002,secara,O
000132-002,"bergelombang,",O
000132-002,sebagian,O
000132-002,datang,O
000132-002,lalu,O
000132-002,disusul,O
000132-002,sebagian,O
000132-002,yang,O
000132-002,"lain,",O
000132-002,tidak,O
000132-002,datang,O
000132-002,serentak,O
000132-002,dalam,O
000132-002,satu,O
000132-002,waktu,O
000144-002,Jika,O
000144-002,perlu,O
000144-002,aku,O
000144-002,untuk,O
000144-002,"menangis,",O
000144-002,maka,O
000144-002,aku,O
000144-002,pun,O
000144-002,akan,O
000144-002,menangis.,O
000144-002,Jika,O
000144-002,aku,O
000144-002,tidak,O
000144-002,perlu,O
000144-002,"menangis,",O
000144-002,aku,O
000144-002,pun,O
000144-002,tetap,O
000144-002,akan,O
000144-002,menangis,O
000144-002,karena,O
000144-002,engkau,O
000144-002,berdua,O
000144-002,"menangis.""",O
000144-002,Beliau,O
000144-002,"menjawab,",O
000144-002,"""Aku",O
000144-002,menangis,O
000144-002,karena,O
000144-002,permintaan,O
000144-002,yang,O
000144-002,disampaikan,O
000144-002,rekan-rekanmu,O
000144-002,"kepadaku,",O
000144-002,agar,O
000144-002,meminta,O
000144-002,tebusan,O
000144-002,dari,O
000144-002,"mereka,",O
000144-002,padahal,O
000144-002,dahulu,O
000144-002,siksaan,O
000144-002,yang,O
000144-002,mereka,O
000144-002,tawarkan,O
000144-002,kepadaku,O
000144-002,dulu,O
000144-002,lebih,O
000144-002,dekat,O
000144-002,dari,O
000144-002,pohon,O
000144-002,"ini.""",O
000144-002,Yang,O
000144-002,beliau,O
000144-002,maksudkan,O
000144-002,adalah,O
000144-002,sebatang,O
000144-002,pohon,O
000144-002,di,O
000144-002,dekat,O
000144-002,Lalu,O
000144-002,Allah,O
000144-002,menurunkan,O
000144-002,"ayat,",O
000144-002,X,O
000144-002,AKTT,O
000144-002,"""Tidak",O
000144-002,patut,O
000144-002,bagi,O
000144-002,seorang,O
000144-002,Nabi,O
000144-002,mempunyai,O
000144-002,tawanan,O
000144-002,sebelum,O
000144-002,ia,O
000144-002,melumpuhkan,O
000144-002,musuhnya,O
000144-002,di,O
000144-002,muka,O
000144-002,bumi.,O
000144-002,Kalian,O
000144-002,menghendaki,O
000144-002,harta,O
000144-002,benda,O
000144-002,duniawi,O
000144-002,sedangkan,O
000144-002,Allah,O
000144-002,menghendaki,O
000144-002,(pahala),O
000144-002,akhirat,O
000144-002,(untuk,O
000144-002,kalian),O
000144-002,"Dan,",O
000144-002,Allah,O
000144-002,Mahaperkasa,O
000144-002,lagi,O
000144-002,Mahabijaksana.,O
000144-002,Kalau,O
000144-002,sekiranya,O
000144-002,tidak,O
000144-002,ada,O
000144-002,ketetapan,O
000144-002,yang,O
000144-002,telah,O
000144-002,terdahulu,O
000144-002,dari,O
000144-002,"Allah,",O
000144-002,niscaya,O
000144-002,kalian,O
000144-002,ditimpa,O
000144-002,siksaan,O
000144-002,yang,O
000144-002,besar,O
000144-002,karena,O
000144-002,tebusan,O
000144-002,yang,O
000144-002,kalian,O
000144-002,ambil.,O
000144-002,"""",O
000144-002,(Al-Anfal:,B_PERSON
000144-002,67-68),O
000144-002,Ketetapan,O
000144-002,terdahulu,O
000144-002,yang,O
000144-002,dimaksudkan,O
000144-002,Allah,O
000144-002,ini,O
000144-002,seperti,O
000144-002,yang,O
000144-002,telah,O
000144-002,difirmankan-Nya,O
000144-002,k:u,O
000144-002,x,O
000144-002,E,O
000144-002,Ep,O
000144-002,"""Setelah",O
000144-002,itu,O
000144-002,kalian,O
000144-002,boleh,O
000144-002,membebaskan,O
000144-002,mereka,O
000144-002,atau,O
000144-002,menerima,O
000144-002,tebusan,O
000144-002,sampai,O
000144-002,perang,O
000144-002,berhenti.,O
000144-002,"""",O
000144-002,(Muhammad:,B_PERSON
000144-002,4),O
000144-002,Di,O
000144-002,sini,O
000144-002,terkandung,O
000144-002,perkenan,O
000144-002,untuk,O
000144-002,mengambil,O
000144-002,tebusan,O
000144-002,dari,O
000144-002,para,O
000144-002,"tawanan,",O
000144-002,selagi,O
000144-002,para,O
000144-002,tawanan,O
000144-002,itu,O
000144-002,tidak,O
000144-002,disiksa.,O
000144-002,Diturunkan,O
000144-002,"celaan,",O
000144-002,karena,O
000144-002,mereka,O
000144-002,menawan,O
000144-002,orang-orang,O
000144-002,"kafir,",O
000144-002,padahal,O
000144-002,sebelumnya,O
000144-002,tidak,O
000144-002,ada,O
000144-002,peperangan.,O
000144-002,Kemudian,O
000144-002,mereka,O
000144-002,bisa,O
000144-002,menerima,O
000144-002,"tebusan,",O
000144-002,tidak,O
000144-002,hanya,O
000144-002,dari,O
000144-002,orang-orang,O
000144-002,jahat,O
000144-002,yang,O
000144-002,tidak,O
000144-002,menjadi,O
000144-002,tawanan,O
000144-002,di,O
000144-002,medan,O
000144-002,"perang,",O
000144-002,tetapi,O
000144-002,juga,O
000144-002,dari,O
000144-002,para,O
000144-002,penjahat,O
000144-002,perang.,O
000207-002,"""",O
000207-002,(Ali-Imran:,B_PERSON
000207-002,121),O
000207-002,Kesudahan,O
000207-002,ayat-ayat,O
000207-002,ini,O
000207-002,merupakan,O
000207-002,catatan,O
000207-002,menyeluruh,O
000207-002,dari,O
000207-002,hasil,O
000207-002,peperangan,O
000207-002,dan,O
000207-002,hikmahnya.,O
000207-002,Allah,O
000207-002,"berfirman,",O
000207-002,i,O
000207-002,i,O
000207-002,"""Allah",O
000207-002,sekali-kali,O
000207-002,tidak,O
000207-002,akan,O
000207-002,membiarkan,O
000207-002,orang-orang,O
000207-002,yang,O
000207-002,beriman,O
000207-002,dalam,O
000207-002,keadaan,O
000207-002,kamu,O
000207-002,sekarang,O
000207-002,"ini,",O
000207-002,sehingga,O
000207-002,Dia,O
000207-002,menyisihkan,O
000207-002,yang,O
000207-002,buruk,O
000207-002,(munafik),O
000207-002,dari,O
000207-002,yang,O
000207-002,baik,O
000207-002,(mukmin).,O
000207-002,Dan,O
000207-002,Allah,O
000207-002,sekali-kali,O
000207-002,tidak,O
000207-002,akan,O
000207-002,memperlihatkan,O
000207-002,kepada,O
000207-002,kamu,O
000207-002,hal-hal,O
000207-002,yang,O
000207-002,"ghaib,",O
000207-002,akan,O
000207-002,tetapi,O
000207-002,Allah,O
000207-002,memilih,O
000207-002,siapa,O
000207-002,yang,O
000207-002,dikehendaki-Nya,O
000207-002,di,O
000207-002,antara,O
000207-002,rasul-rasulNya.,O
000207-002,Karena,O
000207-002,itu,O
000207-002,berimanlah,O
000207-002,kepada,O
000207-002,Allah,O
000207-002,dan,O
000207-002,rasul-rasulNya;,O
000207-002,dan,O
000207-002,jika,O
000207-002,kamu,O
000207-002,beriman,O
000207-002,dan,O
000207-002,"bertakwa,",O
000207-002,maka,O
000207-002,bagimu,O
000207-002,pahala,O
000207-002,yang,O
000207-002,besar.,O
000207-002,"""",O
000207-002,(Ali,B_PERSON
000207-002,Imran:,O
000207-002,179),O
000251-001,Nabi,O
000251-001,menulis,O
000251-001,surat,O
000251-001,kepada,O
000251-001,Al-Mundzir,B_PERSON
000251-001,bin,I_PERSON
000251-001,"Sawa,",I_PERSON
000251-001,pemimpin,O
000251-001,Bahrain.,B_LOCATION
000251-001,berisi,O
000251-001,seruan,O
000251-001,agar,O
000251-001,dia,O
000251-001,masuk,O
000251-001,Islam.,O
000251-001,Beliau,O
000251-001,mengutus,O
000251-001,Al-Ala',B_PERSON
000251-001,bin,I_PERSON
000251-001,Hadhrami,I_PERSON
000251-001,untuk,O
000251-001,mengantarkannya.,O
000251-001,Setelah,O
000251-001,menerima,O
000251-001,dan,O
000251-001,membaca,O
000251-001,surat,O
000251-001,"beliau,",O
000251-001,Al-Mundzir,B_PERSON
000251-001,menulis,O
000251-001,balasannya,O
000251-001,sebagai,O
000251-001,berikut:,O
000251-001,"""Amma",O
000251-001,ba'd.,I_PERSON
000251-001,Wahai,O
000251-001,"Rasulullah,",B_PERSON
000251-001,saya,O
000251-001,sudah,O
000251-001,membaca,O
000251-001,surat,O
000251-001,tuan,O
000251-001,yang,O
000251-001,226,O
000251-001,Shahih,O
000251-001,"Bukhari,",O
000251-001,1/4;,O
000251-001,Shahih,O
000251-001,"Muslim,",O
000251-001,2/98-99,O
000251-001,tertuju,O
000251-001,kepada,O
000251-001,rakyat,O
000251-001,Bahrain.,B_LOCATION
000251-001,Di,O
000251-001,antara,O
000251-001,mereka,O
000251-001,ada,O
000251-001,yang,O
000251-001,menyukai,O
000251-001,Islam,O
000251-001,dar,O
000251-001,kagum,O
000251-001,kepadanya,O
000251-001,lalu,O
000251-001,"memeluknya,",O
000251-001,dan,O
000251-001,di,O
000251-001,antara,O
000251-001,mereka,O
000251-001,ada,O
000251-001,pula,O
000251-001,yang,O
000251-001,tidak,O
000251-001,menyukainya.,O
000251-001,Sementara,O
000251-001,di,O
000251-001,negeriku,O
000251-001,ada,O
000251-001,orang-orang,O
000251-001,Majusi,O
000251-001,dan,O
000251-001,Yahudi.,O
000251-001,Maka,O
000251-001,tulislah,O
000251-001,lagi,O
000251-001,surat,O
000251-001,kepadaku,O
000251-001,yang,O
000251-001,bisa,O
000251-001,menjelaskan,O
000251-001,urusan,O
000251-001,"tuan.""",O
000251-001,Maka,O
000251-001,Rasulullah,B_PERSON
000251-001,menulis,O
000251-001,surat,O
000251-001,lagi,O
000251-001,"""Bismillahir",O
000251-001,rahmanir,O
000251-001,rahim.,O
000251-001,Dari,O
000251-001,Muhammad,B_PERSON
000251-001,Rasul,O
000251-001,Allah,O
000251-001,kepada,O
000251-001,Al-Mundzir,B_PERSON
000251-001,bin,I_PERSON
000251-001,Sawa.,I_PERSON
000251-001,Kesejahteraan,O
000251-001,bagi,O
000251-001,dirimu.,O
000251-001,Aku,O
000251-001,memuji,O
000251-001,bagimu,O
000251-001,kepada,O
000251-001,Allah,O
000251-001,yang,O
000251-001,tiada,O
000251-001,Illah,O
000251-001,selain-Nya,O
000251-001,Aku,O
000251-001,bersaksi,O
000251-001,bahwa,O
000251-001,Muhammad,B_PERSON
000251-001,adalah,O
000251-001,hamba,O
000251-001,dan,O
000251-001,"Rasul-Nya,",O
000251-001,amma,B_PERSON
000251-001,ba,I_PERSON
000251-001,'d.,I_PERSON
000251-001,Aku,O
000251-001,mengingatkanmu,O
000251-001,terhadap,O
000251-001,Allah,O
000251-001,.,O
000251-001,Barangsiapa,O
000251-001,yang,O
000251-001,memberi,O
000251-001,nasihat,O
000251-001,kepada,O
000251-001,dirinya,O
000251-001,"sendiri,",O
000251-001,dan,O
000251-001,siapa,O
000251-001,yang,O
000251-001,menaati,O
000251-001,utusan-utusanku,O
000251-001,dan,O
000251-001,mengikuti,O
000251-001,"mereka,",O
000251-001,berarti,O
000251-001,dia,O
000251-001,telah,O
000251-001,menaatiku.,O
000251-001,Barangsiapa,O
000251-001,memberi,O
000251-001,nasihat,O
000251-001,kepada,O
000251-001,"mereka,",O
000251-001,berarti,O
000251-001,dia,O
000251-001,telah,O
000251-001,memberi,O
000251-001,nasihat,O
000251-001,karena,O
000251-001,aku.,O
000251-001,Sesungguhnya,O
000251-001,para,O
000251-001,utusanku,O
000251-001,telah,O
000251-001,menyampaikan,O
000251-001,pujian,O
000251-001,y,O
000251-001,ang,O
000251-001,baik,O
000251-001,atas,O
000251-001,dirimu.,O
000251-001,Aku,O
000251-001,telah,O
000251-001,memberi,O
000251-001,syafaat,O
000251-001,kepadamu,O
000251-001,tentang,O
000251-001,kaummu.,O
000251-001,Biarkanlah,O
000251-001,orang-orang,O
000251-001,Muslim,O
000251-001,karena,O
000251-001,mereka,O
000251-001,telah,O
000251-001,masuk,O
000251-001,"Islam,",O
000251-001,kuampuni,O
000251-001,orang-orang,O
000251-001,yang,O
000251-001,telah,O
000251-001,berbuat,O
000251-001,dosa,O
000251-001,dan,O
000251-001,terimalah,O
000251-001,mereka.,O
