text_id,token,label
000207-002,"""",O
000207-002,(,O
000207-002,Ali-Imran,B_PERSON
000207-002,:,O
000207-002,121,O
000207-002,),O
000207-002,Kesudahan,O
000207-002,ayat-ayat,O
000207-002,ini,O
000207-002,merupakan,O
000207-002,catatan,O
000207-002,menyeluruh,O
000207-002,dari,O
000207-002,hasil,O
000207-002,peperangan,O
000207-002,dan,O
000207-002,hikmahnya,O
000207-002,.,O
000207-002,Allah,O
000207-002,berfirman,O
000207-002,",",O
000207-002,i,O
000207-002,i,O
000207-002,"""",O
000207-002,Allah,O
000207-002,sekali-kali,O
000207-002,tidak,O
000207-002,akan,O
000207-002,membiarkan,O
000207-002,orang-orang,O
000207-002,yang,O
000207-002,beriman,O
000207-002,dalam,O
000207-002,keadaan,O
000207-002,kamu,O
000207-002,sekarang,O
000207-002,ini,O
000207-002,",",O
000207-002,sehingga,O
000207-002,Dia,O
000207-002,menyisihkan,O
000207-002,yang,O
000207-002,buruk,O
000207-002,(,O
000207-002,munafik,O
000207-002,),O
000207-002,dari,O
000207-002,yang,O
000207-002,baik,O
000207-002,(,O
000207-002,mukmin,O
000207-002,).,O
000207-002,Dan,O
000207-002,Allah,O
000207-002,sekali-kali,O
000207-002,tidak,O
000207-002,akan,O
000207-002,memperlihatkan,O
000207-002,kepada,O
000207-002,kamu,O
000207-002,hal-hal,O
000207-002,yang,O
000207-002,ghaib,O
000207-002,",",O
000207-002,akan,O
000207-002,tetapi,O
000207-002,Allah,O
000207-002,memilih,O
000207-002,siapa,O
000207-002,yang,O
000207-002,dikehendaki-Nya,O
000207-002,di,O
000207-002,antara,O
000207-002,rasul-rasulNya,O
000207-002,.,O
000207-002,Karena,O
000207-002,itu,O
000207-002,berimanlah,O
000207-002,kepada,O
000207-002,Allah,O
000207-002,dan,O
000207-002,rasul-rasulNya,O
000207-002,;,O
000207-002,dan,O
000207-002,jika,O
000207-002,kamu,O
000207-002,beriman,O
000207-002,dan,O
000207-002,bertakwa,O
000207-002,",",O
000207-002,maka,O
000207-002,bagimu,O
000207-002,pahala,O
000207-002,yang,O
000207-002,besar,O
000207-002,.,O
000207-002,"""",O
000207-002,(,O
000207-002,Ali,B_PERSON
000207-002,Imran,O
000207-002,:,O
000207-002,179,O
000207-002,),O
000270-001,Benteng,O
000270-001,ini,O
000270-001,merupakan,O
000270-001,benteng,O
000270-001,yang,O
000270-001,paling,O
000270-001,kokoh,O
000270-001,dalam,O
000270-001,paroh,O
000270-001,pertama,O
000270-001,Orang-orang,O
000270-001,Yahudi,O
000270-001,sudah,O
000270-001,merasa,O
000270-001,yakin,O
